"Prunes - Pitted,""125J3a91A6xXR2YsUeKh4Xo2JZoVQNFw7c"",""$8.71"",""433"","""","""""
"Tequila - Sauza Silver,""15WVwZGwGTQuBRQwo1BarLMmBrqshjWF9A"",""$7.21"",""434"","""","""""
"Hipnotiq Liquor,""12Vy8Kinj6iioEoiR3X2jbQ6PtAZX9ddaL"",""$1.04"",""435"","""","""""
"Mikes Hard Lemonade,""15z4rRZ66Den1tXNAQW8hC2RWbzEAFcosB"",""$7.85"",""436"","""","""""
"Wine - Red Oakridge Merlot,""17cF66coNkZ3NHzdyo7EYniEsMjecWedM"",""$8.23"",""437"","""","""""
"Miso Paste White,""1Mx1h5cPubfmvRTHLfgxFqdzf6VrvzURVn"",""$2.53"",""438"","""","""""
"Compound - Rum,""1As1AA5A9bR7tXn6vXY91qzUafNqK9GE55"",""$3.01"",""439"","""","""""
"Gelatine Powder,""1AmgBojta9xuiN2y6WTUHcyGVW99AypnKR"",""$5.27"",""440"","""","""""
"Filling - Mince Meat,""1LjpWjxfTU91htGtGbUndi1zYbMi2p51KG"",""$1.76"",""441"","""","""""
"Langers - Cranberry Cocktail,""17ZhXEbeW1ziUMfQKYsssvgVUsTH4DJqSg"",""$9.19"",""442"","""","""""
"Vinegar - Sherry,""1EpPSLZRMycDteoj5dzbkKn9WH19vy2ykF"",""$3.24"",""443"","""","""""
"Flour - Masa De Harina Mexican,""1FmYbqgeTfDEsfLmz9wAUS4X9JektjMmaG"",""$4.37"",""444"","""","""""
"Wine - Magnotta - Pinot Gris Sr,""15XcGwkzQ3t9KwADx2N6cgzrm7f1rd6fJQ"",""$8.89"",""445"","""","""""
"Gherkin,""1KxWLftFYWDwEogE69D6WrerbsPbYSTBmy"",""$8.17"",""446"","""","""""
"Island Oasis - Mango Daiquiri,""15jp4kgFeypDTf7iT2xX2pTYYtwyPLzJ6p"",""$3.03"",""447"","""","""""
"Cloves - Ground,""13q3FGdZKbSkJG9DVbMPjVfFtjcjsjtRaq"",""$2.77"",""448"","""","""""
"Foil - Round Foil,""1BvyhQHZ3nxe1FS4gWtHrEXHPgUkSPf7fH"",""$6.47"",""449"","""","""""
"Mayonnaise - Individual Pkg,""1DMufV8S7shPDNyHCtBdov644dtxVxcq83"",""$1.62"",""450"","""","""""
"Chestnuts - Whole,canned,""1FjTwJn4s6mMNgWcbvwNBGYHfzcPkfEgQS"",""$0.75"",""451"","""","""""
"Ice Cream Bar - Oreo Cone,""17thBdp9a1nmVeeykvCKMAdcgUyyUJRxjn"",""$8.48"",""452"","""","""""
"Wine - White, Antinore Orvieto,""18MnhRLx18dXkRMoVSHK96LkY7SaYE3dtR"",""$5.06"",""453"","""","""""
"Sauce Tomato Pouch,""1HriTWWDSREajKLnJg8nPW3CRk6xjMMpSC"",""$3.41"",""454"","""","""""
"Silicone Parch. 16.3x24.3,""1PsKeFsyQ9bw3vG5tdq9ccGAfNBCDQ79A5"",""$5.41"",""455"","""","""""
"Pork - Sausage Casing,""1BiLLvseowWeVh3hAqTZRx52qiSyXdPXc7"",""$2.44"",""456"","""","""""
"Flour - Cake,""17yF8yBp9VQkZYrB5TqQf8WadAnL7Lj4YJ"",""$0.81"",""457"","""","""""
"Shrimp - 21/25, Peel And Deviened,""19r3TjazVdbn92dN5GzHwKio3eVC6icCGH"",""$0.57"",""458"","""","""""
"Squid Ink,""1HuEYcGug1octoHgVpe49Z9SG2XPVrmjNh"",""$7.78"",""459"","""","""""
"Lychee,""15p5FaTQvcU3gBnysTMvKMovtFZsoYZLZP"",""$5.14"",""460"","""","""""
"Prunes - Pitted,""1HjNVFEART1qqMQkANWztWt5dUhjKMU5zQ"",""$1.72"",""461"","""","""""
"Coffee - Almond Amaretto,""1BgvNNhRLkBvkDGH35mqsLmXSfJ6STWSvB"",""$7.85"",""462"","""","""""
"Bread - Multigrain Oval,""1A3Db37Nd3AbETL5zqPCyQWpwarMbkBH1i"",""$4.06"",""463"","""","""""
"Glass Clear 8 Oz,""1Vzyea1G7uPDZg4sJSUMw9d4a9pyhXJka"",""$8.91"",""464"","""","""""
"Bread - Mini Hamburger Bun,""1N2Mcj7kwvBNNe9PfYMMYFDhYx5dR2mfYL"",""$5.96"",""465"","""","""""
"Nantucket - 518ml,""1F7RY42Zd18ZjA28Hi5AaHm9Q7ivEvpyde"",""$7.90"",""466"","""","""""
"Turkey - Whole, Fresh,""14qMYTNCnDU15jezWHg7PAi7xEWADaEsFH"",""$4.27"",""467"","""","""""
"Rice - Long Grain,""1Q4HizDFoShneLKMLd8iEYAWBQqBcGKvBz"",""$7.81"",""468"","""","""""
"Flour Pastry Super Fine,""1PQhxMaJnZ8KRmG2xSFkosebmW1vzz3imv"",""$5.73"",""469"","""","""""
"Apricots - Halves,""12PUZ36217UP65wux1SbqGEsUuP8QryRZx"",""$6.68"",""470"","""","""""
"Quail - Jumbo Boneless,""1MmA3hLKX5RBff6E1XpDCkinLWxRwiKr5G"",""$7.03"",""471"","""","""""
"Pimento - Canned,""1CmDweP4XMF2qA9Nbiu9WxQGcfn6kfbneT"",""$1.54"",""472"","""","""""
"Ecolab - Hand Soap Form Antibac,""1Maq6Tc4L9wyFoHciBP4qc9sK4ekuRcFhB"",""$6.25"",""473"","""","""""
"Syrup - Monin - Passion Fruit,""1GKf35XYYdR44AC7LS22uUtGmZfGaJ3sSo"",""$2.07"",""474"","""","""""
"Garbag Bags - Black,""15GgToLzsqyFdXVc18Y3VFHBbSAm6X6noU"",""$8.95"",""475"","""","""""
"Sesame Seed Black,""19jHSHhnrcPFwgYg1F44tBHEwynW2nTgxT"",""$6.43"",""476"","""","""""
"Pastry - Butterscotch Baked,""112xiQB56qHkeppVBTcukiUXv8wSU8E1Kx"",""$7.20"",""477"","""","""""
"Beef - Diced,""1L1VXFFtFExfrnQ8MZoRXsEDKKH5r5Dkba"",""$5.06"",""478"","""","""""
"Tuna - Canned, Flaked, Light,""1N5G1m4eL3c4tyYLJkF7wanV5TmR6Rez8a"",""$1.83"",""479"","""","""""
"Sole - Dover, Whole, Fresh,""14BvHv38RJ6CwdBPmqVQ5JEyqqCMQP8te6"",""$5.65"",""480"","""","""""
"Wine - Prem Select Charddonany,""1EYiZcagTwMHyCcjjCExyZuWHwoLFUuvZo"",""$2.62"",""481"","""","""""
"Olives - Nicoise,""1HDxyNeZxdagy5UubqpvhGS99MWdSRwGzL"",""$2.38"",""482"","""","""""
"Salmon - Atlantic, No Skin,""1Mu16HWAX7dQ4Vx54TKL8jyt9d9584a5eH"",""$0.35"",""483"","""","""""
"Asparagus - Mexican,""1NzP1wc1EcwB7iLud6nbt7dLNugDZ5Mbve"",""$9.40"",""484"","""","""""
"Mousse - Mango,""1M8R6oiQyn84F2AZFudPbAAGkjJrxga73U"",""$9.34"",""485"","""","""""
"Longos - Cheese Tortellini,""16SWUqgN3LTZcw54Q4K5RbtA8FqwdDVKy9"",""$4.93"",""486"","""","""""
"Tea - Grapefruit Green Tea,""1BQY1ckvJNrHfod4QuCnSQPBtLRp3xLn84"",""$1.88"",""487"","""","""""
"Crab - Soft Shell,""1KUrUKYZFFc8iNjnZzswmkP3xDCCEmHJuv"",""$9.14"",""488"","""","""""
"Raisin - Golden,""14hFBuLAxgaUa4UdU6Xcj55eb97kKFqaaA"",""$2.35"",""489"","""","""""
"Cheese - Pied De Vents,""14VaUCsABuNPhdwVosAMp9SbtD8jxFy4e3"",""$1.08"",""490"","""","""""
"Wine - Cava Aria Estate Brut,""12KvcFKB3n7xn2Sfx2uwc1YTVPrvhtr9Tc"",""$1.02"",""491"","""","""""
"Orange Roughy 6/8 Oz,""1Ljvt56zksbJC4GoWs1ZVRVPzQdH8EaZGK"",""$4.67"",""492"","""","""""
"Pasta - Fett Alfredo, Single Serve,""1865YPKnQVASo7PPnLfAEF8Pgtua3zD4B5"",""$0.70"",""493"","""","""""
"Jam - Strawberry, 20 Ml Jar,""1NVidSVLC2hBJGeQSd6ghXZVWpdqsYNejH"",""$0.85"",""494"","""","""""
"Wine - Tio Pepe Sherry Fino,""1MX9utCNZRSL9bj4FNmvUi5S5wA1DAAU7i"",""$1.34"",""495"","""","""""
"Hipnotiq Liquor,""16zpehUmhTe467GttWqL8SqcAv1UEJpXdB"",""$4.77"",""496"","""","""""
"Bay Leaf Ground,""1doaar4Dv4N86Metkx7CYUC5QVmsiJJ2N"",""$2.07"",""497"","""","""""
"Wine - Black Tower Qr,""165rUHMFUf7LAw616f5M3FkwTmmFeQVXRw"",""$9.71"",""498"","""","""""
"Chocolate Bar - Smarties,""1CZvrfsp9AvQVZAoodE6MAq18HEDbdXTAx"",""$4.68"",""499"","""","""""
"Food Colouring - Pink,""1LztMcn63qnhLwzVx46efA3MnLko7d5SvQ"",""$2.08"",""500"","""","""""
"Beets - Candy Cane, Organic,""13viUVzLRpeAK8qkbNM8eqXy5qVgwzVC5s"",""$9.42"",""501"","""","""""
"Turnip - White,""1PUHPSvWmR2F3AvXDwQTJZ1pqaqvBTRRBf"",""$1.58"",""502"","""","""""
"Lettuce - Sea / Sea Asparagus,""1NR3UU4sZwM2oNQjyp8AXixDviUsoaTNmw"",""$8.52"",""503"","""","""""
"Salt And Pepper Mix - Black,""1B8NFCkdSidtY6tGcPR5WofLcbjT6iZ5gd"",""$5.01"",""504"","""","""""
"Beans - Turtle, Black, Dry,""1LqqijC2M9nsaP4y5U7KLT5KcYrHAEoQ5b"",""$0.70"",""505"","""","""""
"Pickle - Dill,""14ShCTVpRjc4KuNMetQkpYMWvhEnBEqcnJ"",""$9.36"",""506"","""","""""
"Fruit Mix - Light,""1Fov4fr3MbVaR5nWxHkXdrzHB63WGs5dMi"",""$9.82"",""507"","""","""""
"Bread Fig And Almond,""1NpH5dX6RhheWupwfXKunG8yicC7f7F2xN"",""$2.62"",""508"","""","""""
"Anchovy In Oil,""1FuVm9iNLo9TvU5xgJ3SRP4h3c671ivHsp"",""$4.21"",""509"","""","""""
"Mushrooms - Honey,""1B4zcgTegNjxxqMBGf9pQRWT2VrAWSsZbs"",""$2.00"",""510"","""","""""
"Haggis,""1f9R5L5jd9BnQQLvWQJzWr7jdUAcRk429"",""$2.96"",""511"","""","""""
"Pasta - Agnolotti - Butternut,""14o7C97CWiA6VewMsjtTLRoq3EbuCqnkqN"",""$9.25"",""512"","""","""""
"Nantucket - Kiwi Berry Cktl.,""1GkKpwNXefW7WbfooNmdb8SYCfrC8AYkxo"",""$3.90"",""513"","""","""""
"Cheese - Havarti, Salsa,""1KjbPK6FM4EyaS1hceTe3QucYyMs863HX"",""$7.07"",""514"","""","""""
"Veal - Heart,""1xRxedy7accEqnQGKwEsKHj8mo2SBQ1JZ"",""$5.41"",""515"","""","""""
"Rice - Jasmine Sented,""1PtBgpqyPx4p6KUb9kjU2WFT7PGTUBCu8V"",""$7.10"",""516"","""","""""
"Table Cloth 90x90 Colour,""1CEMVeLFxqnFShrEsmkmD7WpC4kQDDB9WD"",""$9.67"",""517"","""","""""
"Nantucket Pine Orangebanana,""1J5CrcNjVkB26M8u2qHTF6KfvG8JxEj86x"",""$7.85"",""518"","""","""""
"Potatoes - Peeled,""12xuprQBvBJd2aGd9UN6weZHnF832Mi2J5"",""$8.39"",""519"","""","""""
"Cut Wakame - Hanawakaba,""1FoK1EfBzgJUQ9SQ9xVXw2QudmY6aqMqjA"",""$9.02"",""520"","""","""""
"Ham Black Forest,""1nkejvm1Cc7KWmXmg4hrUtJtciN9DRMWE"",""$1.08"",""521"","""","""""
"Ham Black Forest,""1L1zs5dvaivH4Qw5i8ZqqKM7sn5nSX4RJz"",""$3.56"",""522"","""","""""
"Wine - Pinot Noir Pond Haddock,""18idE65mMrbGAcMeCubbbVaPtgGZsV7kxM"",""$9.24"",""523"","""","""""
"Wine - Ej Gallo Sierra Valley,""1hivJVjgb1AsB2UkyPJ6y9EvKtUzv4HV9"",""$9.62"",""524"","""","""""
"Foam Espresso Cup Plain White,""1NZEHLEpBtPznYAwLQvfSmPx19HyVJSrB6"",""$1.76"",""525"","""","""""
"Cream - 18%,""1PpjDPufBh46r1FKzrLHSNKYJHqAZYhYaj"",""$2.83"",""526"","""","""""
"Beer - Camerons Cream Ale,""13CJYXSxRkhezCQzNCRb51fo3KcsvMyF1x"",""$1.44"",""527"","""","""""
"Lid Tray - 12in Dome,""1Mn1G82fG7eBX5yFUMEJVT1Du66dB7mKLF"",""$5.21"",""528"","""","""""
"Trueblue - Blueberry,""14V8uV6187PGysKL7Yt1q5giYHiVCjYoQv"",""$8.68"",""529"","""","""""
"Cheese - Oka,""14a8BMcNooTawQh1Fe5fuGeDjRxQ8SJdWT"",""$1.79"",""530"","""","""""
"Juice - Clamato, 341 Ml,""1HLuoQS9bKu9J7PQfxeJ5czi88Xps5JAt6"",""$3.63"",""531"","""","""""
"Jam - Apricot,""14yM5Ro9375XUCkdbD1BpghX9qBQBrzWJm"",""$5.85"",""532"","""","""""
"Coffee - Egg Nog Capuccino,""1CkgdSvumPuBrx8pV4aG5Vd73jam6GKZrw"",""$7.98"",""533"","""","""""
"Puree - Raspberry,""12TH2dHqqcdRBmfeRgpS9LXz8UUTEqKGYE"",""$8.52"",""534"","""","""""
"Veal - Inside Round / Top, Lean,""1JPDZPh1ES3FBK7cXoWeaRN8K1pnQfxwax"",""$1.66"",""535"","""","""""
"Onions - Cooking,""1HRYfrrNtZL4zZTV67UvGiq8ffxVS4buF2"",""$6.75"",""536"","""","""""
"Calvados - Boulard,""1Au4tmecejguHA2uxQMvSBCVXmVFgvsgtQ"",""$6.37"",""537"","""","""""
"Ecolab - Orange Frc, Cleaner,""1WD1ZgWQ8RErfH4NWDqLHvUoCTFbSTMAA"",""$7.61"",""538"","""","""""
"Nut - Macadamia,""19XR7ANSM1RpixLg2ZFPVAooeRANSnXDrX"",""$5.92"",""539"","""","""""
"Island Oasis - Mango Daiquiri,""199G8FU1wf8NkghuSTF8myRt6BkS5hNiam"",""$5.52"",""540"","""","""""
"Soup - Campbells,""1CsKKkRn6Es1Eny6gwk3fZYBnAJZpkozSb"",""$1.07"",""541"","""","""""
"Bag - Bread, White, Plain,""1PbpA5hTwpbWkkMGoaJGpxanRrFj4fMyRF"",""$0.13"",""542"","""","""""
"Lamb - Shanks,""17FYMcdDZAfF8suhoVx9jeLdGPEKqfcaNm"",""$2.10"",""543"","""","""""
"Beer - Camerons Auburn,""1y2g36TrYoC4HVhuDr9jnQo6zw9sdVCmh"",""$3.63"",""544"","""","""""
"Curry Powder Madras,""14FqFyuYhPswjx84Z7U5XzxmzmLi6xYoaZ"",""$9.43"",""545"","""","""""
"Tomatoes - Plum, Canned,""1JGYCaoUbpB9iCm4koxRP5PhLyMDKQzoUE"",""$9.81"",""546"","""","""""
"Bread - Roll, Italian,""13xrPhJp3zFrYC8pCUz7oBiaxrqpV3aQWK"",""$8.24"",""547"","""","""""
"Cheese - Perron Cheddar,""1nobsaePjEQXjZQuKuC5ZTiApeydsJSfa"",""$0.51"",""548"","""","""""
"Langers - Ruby Red Grapfruit,""1NpjwLZ4kxVnyseysXK6CDcE546g8bfDZ6"",""$9.13"",""549"","""","""""
"Nantucket Apple Juice,""1C3e5CDSbse3XpSDkxYYa6bA6GECrBG1Ex"",""$9.60"",""550"","""","""""
"Nantucket Orange Juice,""1N9XF2PFKPJndQjb66uA1MtFNNYnj9uwyH"",""$4.11"",""551"","""","""""
"Wine - Chateau Aqueria Tavel,""18EmAeSM9yLNm7adNkJrgsbGWwF1KyN3Ma"",""$1.09"",""552"","""","""""
"Schnappes - Peach, Walkers,""1PdHCTui1QD2BBQm9wibMs2HZowFW4Jdrc"",""$8.38"",""553"","""","""""
"Rappini - Andy Boy,""13oqCpGxj98bcxpeSufTgj64Uxu34U57Rr"",""$9.98"",""554"","""","""""
"Pepper - Chipotle, Canned,""19Eg6JBJAfHDDuCHdv1X3g5DFag8sQVavH"",""$2.99"",""555"","""","""""
"Wine - Sauvignon Blanc Oyster,""18XGsKaUr1sLzGY14d4awzPpWiyEczrRs1"",""$1.32"",""556"","""","""""
"Numi - Assorted Teas,""16h2iQWFK1tWQxBaWUB8J7YhP6nso3sL6c"",""$2.54"",""557"","""","""""
"Soupcontfoam16oz 116con,""168EdCDkqo4oL9F8Ry35nhDeS5riCjAtWc"",""$9.51"",""558"","""","""""
"Lychee,""139AnFgwWrFAQcCTnehZrDNZmq3M1gdng9"",""$8.53"",""559"","""","""""
"Cucumber - English,""18XP5zLE88D1toBCbqRFpRpjH6sh5fbsiQ"",""$6.11"",""560"","""","""""
"Carrots - Mini, Stem On,""19W2TJhkyYQ1Sazb4uh4voqoA8mjvyzB2V"",""$0.62"",""561"","""","""""
"Brandy Apricot,""1AkAEhYwGWmq1x69y9SnGaWDYPUzmRPPHN"",""$3.67"",""562"","""","""""
"Wine - Fume Blanc Fetzer,""137KgCM335pNda2a9AjioDwAxjGmu3QL1o"",""$4.60"",""563"","""","""""
"Beets - Candy Cane, Organic,""14mXwKv24vWUdTPT1zsTbEUbR4s6GejEih"",""$3.22"",""564"","""","""""
"Wine - Baron De Rothschild,""1JqXptvozCRiRktWxwJWGCCi6L7Sa6WD4o"",""$3.86"",""565"","""","""""
"Bread Bowl Plain,""1t9hg6ywqaTNfSBsq7c5c1BMhPDG1F9LA"",""$8.59"",""566"","""","""""
"Cardamon Seed / Pod,""14Vfjq6wh4zNV9C1tkuznFGAb5kCzMwDVC"",""$6.55"",""567"","""","""""
"Sauce - Chili,""16RHTqi2qZXb4hAzVX3H3X91SiyWfbJjdp"",""$1.31"",""568"","""","""""
"Steam Pan - Half Size Deep,""1B8zWcEprxUeYUqW2Eh5u6WYrnDdQ3SbuX"",""$9.56"",""569"","""","""""
"Tarragon - Fresh,""1GiH3ZxZUCkV4NFQ3XiRdZApmKme53mMo7"",""$8.89"",""570"","""","""""
"Swiss Chard,""1HYB8XMXGnUL6HMYUP6vj1PNz6ZjwVfhZG"",""$9.54"",""571"","""","""""
"Sage - Rubbed,""16NvwhAKUFNoX58sXjNgE1g4KSwhNWRCe5"",""$7.20"",""572"","""","""""
"Mix Pina Colada,""13h71GjowK46m3WjABAhectM5cbbjGcQSG"",""$9.91"",""573"","""","""""
"Cheese - Parmesan Cubes,""1NLtRtuZPnM56LNsy6MAeRDYRuinCkkEqy"",""$1.34"",""574"","""","""""
"Transfer Sheets,""18NW5Noy72RA2ND3EqQ6YyUhndGZ8zPJd7"",""$5.80"",""575"","""","""""
"Wine - Rubyport,""19fAG7tadEZihgfUMN3YvYax9W2j1Puwyt"",""$9.84"",""576"","""","""""
"Coffee Cup 16oz Foam,""1GeAQ7mt71eC3ZM8Jy7UioEGfXEXTcuC1x"",""$1.22"",""577"","""","""""
"Beef - Shank,""1JF6c4GnTv2vJrE481qde7Cm3KAPjwoTV6"",""$7.47"",""578"","""","""""
"Walkers Special Old Whiskey,""1Hv9VY5P5vJFgCzefk3K6xdzb823tHGdoL"",""$6.00"",""579"","""","""""
"Wine - Red, Cooking,""1JtHZ6F6JqCQKmjUJKTDDmhttEArAD8qJv"",""$0.25"",""580"","""","""""
"Pepper - Cayenne,""1B6XX1meqiB8zYD8EZ8HCKYwhyGS9C13Ae"",""$8.42"",""581"","""","""""
"Devonshire Cream,""1GowAsPnTYpQdDr5xrF7Qf8XAjSkNr87RZ"",""$0.02"",""582"","""","""""
"Rosemary - Primerba, Paste,""13AMdxQjkvyZMn7hvhJsN8ZHHjD3K7h1Zh"",""$3.13"",""583"","""","""""
"Muffin - Blueberry Individual,""1B1Z33cbC5LhZLHu4NFwqKqfbKxAocivMo"",""$2.29"",""584"","""","""""
"Wine - Bourgogne 2002, La,""1KeM9mw1Qce151hWcrm4boBQ5nusTZtx1M"",""$6.87"",""585"","""","""""
"Pasta - Cheese / Spinach Bauletti,""1GsopZnhvWQJai6GqwCQXewuwwbmg1SyuQ"",""$8.38"",""586"","""","""""
"Rappini - Andy Boy,""1HVf1ny9RGKCRAZ1Je3XMoVuSnYuep4qGv"",""$4.60"",""587"","""","""""
"Bar - Sweet And Salty Chocolate,""1Dt3WKfuNyPB439uB5mUF8TKTJbMzwT3xo"",""$1.63"",""588"","""","""""
"Wine - Niagara,vqa Reisling,""1Ec9ppz7HVbvGjVtB5Y7d3Hvb1TejiSm9e"",""$0.26"",""589"","""","""""
"Sprouts - Peppercress,""1DGEV6N4RM4NbE6AKnJ4tLGocvPRDFPoPs"",""$3.53"",""590"","""","""""
"Oil - Olive,""15eP2gpaVTVjxxKKdiZZy3fPaDbV7Gk3th"",""$1.65"",""591"","""","""""
"Five Alive Citrus,""1L9tACuKPBTqaNXYatxB36QrNunqWmXyK1"",""$4.74"",""592"","""","""""
"Bread - Roll, Italian,""19JjnZzcY9nqox23YW4d2pdyEgTnGyimt6"",""$8.16"",""593"","""","""""
"Guinea Fowl,""1LDLxM4tPLeoD7e92xFxPLohWW5qmdUUXB"",""$6.49"",""594"","""","""""
"Onions - Spanish,""1FrXn4wbLuPpLrd3gg279zh7seEB9BuAf6"",""$2.73"",""595"","""","""""
"Peppercorns - Green,""1PYhFWtRU1U1vXyeCwnTQPAUHkwBeECQde"",""$4.89"",""596"","""","""""
"Pants Custom Dry Clean,""1GTYVGeUbBvHHvVcvzuaPtTdwtcz8qENS7"",""$4.64"",""597"","""","""""
"Lamb - Whole Head Off,""17JdLFjZyHY7EpZJ8AGXctT5dHmRHVkfPq"",""$6.61"",""598"","""","""""
"Halibut - Whole, Fresh,""18f7Mdu41KT5cGKBviT8XhYb1AxzohR7Ba"",""$8.35"",""599"","""","""""
"Pork - Bacon, Double Smoked,""19v2uAxPd9q6Dhu1u61MVYK5Damj9PP3pA"",""$1.96"",""600"","""","""""
"Cheese - Asiago,""1aWbVCT3iWv4XkVWbK3UQUizhznAN4MEh"",""$0.91"",""601"","""","""""
"Chicken - Bones,""1JK6pgtfVYuFD6efmQzvAoUhh1AK9RJCyc"",""$2.71"",""602"","""","""""
"Pepper - Pablano,""1BxzkeMigbTCB2AsNiGs5pUYKGuEx1wUXa"",""$6.15"",""603"","""","""""
"Veal - Striploin,""172C26wdCDbXxAMwLusLLtKuEwdzHwC7r2"",""$4.90"",""604"","""","""""
"Lamb - Leg, Bone In,""1FNBjz6DBbp8Mu5gtdj11iAmCQt8h4SAjM"",""$1.37"",""605"","""","""""
"Kirsch - Schloss,""1GCvLMyKUoa2bkz7fY3ZxirsuNb9rVr8TB"",""$6.92"",""606"","""","""""
"Dc - Frozen Momji,""1GTtfsESYrv8Wh4E7MLU2hN65pX31qh3Mx"",""$3.72"",""607"","""","""""
"Pepper - Gypsy Pepper,""17uHTvHpSjEoZp9gNGbqLs5mDUMw2UPiSv"",""$3.32"",""608"","""","""""
"Beer - Mill St Organic,""1Lkea7D1QESuyR3njqPKTJf9inR7ZsBG2A"",""$1.93"",""609"","""","""""
"Chickhen - Chicken Phyllo,""19CQWvnmWRzoJHHdHVGJPxij7cqMdkMZTM"",""$2.40"",""610"","""","""""
"Beef - Eye Of Round,""16FM81xP5PQJQYazQXzms82kh9rGqAfFxg"",""$2.65"",""611"","""","""""
"Juice - Lemon,""1KZUfrRNPF4uTTPbA5XcNUKrdg6r1yk5ZW"",""$0.30"",""612"","""","""""
"Sansho Powder,""13zskS7UTHfYdoUhLhC5Sx6HwwE3mfh2YE"",""$8.72"",""613"","""","""""
"Beans - Yellow,""1Dw4puA8DzaSSXP2UmQaGQYqbuUnmwQvRt"",""$8.65"",""614"","""","""""
"Pasta - Ravioli,""1Nn9wzRyHYEC5jSArau6HapqdjkzpG2rFw"",""$5.40"",""615"","""","""""
"Red Pepper Paste,""138BgSjvErU4eCgMCp4RtihFo9VLaK9466"",""$5.41"",""616"","""","""""
"Potatoes - Parissienne,""1DgoDWDArEEeZUnAu52Vc6bqhodCrBuDok"",""$3.66"",""617"","""","""""
"Melon - Cantaloupe,""1LKThF5xJGBotFZVq2iDp3gMrigfmoWGS1"",""$6.21"",""618"","""","""""
"Chips Potato Reg 43g,""1Lg2zBEQJknNYpRPVFWuKQLnVzZUmAxuo6"",""$4.82"",""619"","""","""""
"Bread - Rosemary Focaccia,""1FPHfweqEXMqDbTQPYavf2MJ3Rv25dwby5"",""$7.12"",""620"","""","""""
"Bread - Crumbs, Bulk,""17MSQAgCTGFkiWVjXHppN9TWfSCz5Z5jA1"",""$0.44"",""621"","""","""""
"Oil - Shortening - All - Purpose,""13HsUR2ijhvYzAfmEViptca8jqAhjLsKE7"",""$0.00"",""622"","""","""""
"Truffle Cups - Red,""1NFSco18UL1N2WiYA8LHVDZEoVS4L4GEAL"",""$8.83"",""623"","""","""""
"Coffee - Cafe Moreno,""1DnyNxZx6FrFCPr92T4fqyn6atvGnYecJc"",""$1.83"",""624"","""","""""
"Garlic,""1DUA46HmTq39eGuyVxNK3Fq6grdg97Nyw9"",""$3.79"",""625"","""","""""
"Oil - Olive Bertolli,""1L6kvnYNGCX1Ffv6quyJT84aMov83kjJR7"",""$7.68"",""626"","""","""""
"Sour Puss - Tangerine,""17DaDgfAdNmzj7sug8bqUbSfs6VYdiM1cS"",""$1.83"",""627"","""","""""
"Lentils - Green Le Puy,""1MVNa5uWg3cLwjbyqn5JVgAkiE2y1sXc1A"",""$3.57"",""628"","""","""""
"Tomatoes - Orange,""1NSQmQ9ki5DgFhWnAdvbDRgrLw1fuWdGdd"",""$6.24"",""629"","""","""""
"Lid - 10,12,16 Oz,""1A5tbF7nS4kSkYu1jU6FtgCfp6xpv9PiCf"",""$0.78"",""630"","""","""""
"Cream - 35%,""1NrCFQAqvZtBRcA9BpLNko5eciSQQsqDyf"",""$0.69"",""631"","""","""""
"Muffin Mix - Lemon Cranberry,""16NodDxccvf4NYuYNQ4H65AzvNBctcz9RJ"",""$2.19"",""632"","""","""""
"Soup - Knorr, Classic Can. Chili,""1CJSgiVmwyrocuM4bCqpijFMw77NSJWKMu"",""$8.68"",""633"","""","""""
"Duck - Breast,""1DsCtKC7AsKD47e9nqUKQY7eeYZFbU4hzU"",""$6.07"",""634"","""","""""
"Hagen Daza - Dk Choocolate,""15tkv6uZ9SJFmPkA8qj3svVPavbThVu1qN"",""$2.98"",""635"","""","""""
"Pork - Sausage, Medium,""1PBKfHptKZEEX8U2yVdApKNDH9JDWiQFH5"",""$8.10"",""636"","""","""""
"Muffin Batt - Choc Chk,""1Jaf7ABwNhxP3W8hCcAUS6hci54KK3fSzR"",""$5.32"",""637"","""","""""
"Wine - Magnotta - Belpaese,""1EhreHDpWuRSmju1jA5JpZ5ekfQarkVfF"",""$5.28"",""638"","""","""""
"Coffee - Decafenated,""1FmPDsisgPfg5xoyjac3fXmGbw4MiUgeHD"",""$7.55"",""639"","""","""""
"Oats Large Flake,""1PfWxwJ9oVUkDYqkhFdhKsvLKo3zKg6ysq"",""$1.67"",""640"","""","""""
"Wine - Red, Colio Cabernet,""177ZdvVy36BW2WYhr8qziy9iru1jg6U9Kn"",""$1.14"",""641"","""","""""
"Rosemary - Dry,""18VPRRVaA7UQtZXWyXZ6wH5gFwqQRdwimT"",""$9.46"",""642"","""","""""
"Glucose,""18DmWsqrduojVvs7VxNtTTE8CLerxgUxWh"",""$4.49"",""643"","""","""""
"Wine - Red, Black Opal Shiraz,""1GNyNczYh99x54LJR2jCsw2bbVtstiDsfj"",""$8.96"",""644"","""","""""
"Soup V8 Roasted Red Pepper,""13vmpwTyS4ioXMgEF6veRM7Vh5TFtHDUV8"",""$0.56"",""645"","""","""""
"Ice Cream - Super Sandwich,""1LTudTe4SL9Gq1Wko122YFMEeFH8rFQ4it"",""$5.05"",""646"","""","""""
"Beef Cheek Fresh,""17R51w3zVt1vg1nM66CiUnQQoNrdgabxjN"",""$6.27"",""647"","""","""""
